negative,'the ending to the grey may be one of the most bad ass endings to a movie i\'ve ever seen'
positive,'rt USER USER thanks for fixing this URL'
negative,'wow tiger fires a 63 but not_good enough nick watney shoots a 59 if he birdies the 18th sick'
positive,'USER good luck tomorrow i did it once big david james and harry redknapp started the race they wore bomber jackets'
positive,'android 4 0 ice cream sandwich is here with a google nexus in new avtar URL android google nexus bigmama'
positive,'USER bryce hey sue so excited to see you at wppi u tomorrow we\'re coming don canada and would love to buy you a drink USER photo'
positive,'celebrity juice is the highlight of my thursday night keith lemmon is hilarious hahaha'
negative,'i may be the odd man out on this but i not_get all the buzz on this kendrick lamar not_i guess but not_stellar'
positive,'google is the best invention ever'
positive,'fuck facebook twitter is way better teamfollowback followme'
positive,'google earth helps locate salmonella hotspots URL google'
negative,'why i decided to watch the notebook for the first time alone at midnight on a thursday is beyond me not_stop crying pic twitter com vnwcr3j5'
positive,'michael jackson is like the sun he\'s so hot and 4950675967586785768455636 kilometers far from me'
negative,'umes followers not_forget umesvolleyball takes on morgan state today at 3 be there or be really bored cuz it\'s a sunday your choice'
negative,'rt USER wow worst USER customer service experience ever not_and inept bad combo biltmore apple store'
positive,'microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL microsoft'
negative,'2nd coming will blacks america debate the 2012 election bet USER i\'m tired of hearing ppl say potus not_done anything 4 blks'
negative,'slept at 6 in the afternoon yesterday now i\'ve just woken up awesome'
positive,'USER cof cof someone is going to germany on november 30 oh i really envy you URL'
positive,'USER haha not_all of our energy with gangnam style yesterday 3 awesome time and i got you to dance wee d'
negative,'stacie just hit me up and said my packages might be up here tomorrow if that\'s the case i\'m not_going to the rave in san fran priorities'
positive,'happy birthday nick j may you live long and happy'
positive,'100 proof absolut really annette why'
positive,'USER congratulations kendall in germany it is 7 clock friday november 2 so happy b day'
positive,'channel 4 30 years old on friday d\'oh showed some great programmes over the years especially paul hogan'
positive,'i love USER service my case has cracked 3x and i go in and they hand me a case and i walk out'
positive,'janowicz was 221 in january and the win over murray today takes him to 46 good year mega potential 36 if he beats tipsarevic'
positive,'currently ordering a brand new macbook pro bahhh my macbook is 5 years old i\'ll miss it but it\'s time cc USER'
positive,'guess i\'m addicted to twitter writing the answers to 15 marks university exam questions in less than 140 characters p'
positive,'all i not_for my 16th birthday are taylor swift tickets not_party just tickets'
negative,'i have an not_race tomorrow which determines if we make cif and i\'m sitting here eating donuts'
negative,'i wonder what cortese is thinking after watching that 1st half of total wank as for boruc you are a disgrace and a complete twat saintsfc'
negative,'when trayvon touched my shoulder in 7th period and tried to hide like it not_him lmfao you can see his tall ass anywhere'
negative,'if got a pimple the size of jupiter\'s 12th moon on my forehead fml'
positive,'USER come on romney i may not_be able to vote from britain but i completley support you good luck'
negative,'yall niggas must have a not_version of taylor allderdice i\'m on the 3rd track and already wanna turn this shit off again'
positive,'URL google nexus prime lt 3 android'
negative,'USER ios5 nonstop dropped calls mute button randomly activating person not_hear me pull phone from ear to be on a mobile me screen'
negative,'big time rush may be considered to be just a show or a kiddie band but not_one can say that they not_have not_or care about their fans'
positive,'what google chrome syncs with your android device\'s bookmarks nice'
positive,'USER all aboard 1st flight to hong kong then off to the uk from there tweet yah later enjoy'
negative,'honesty is often best policy fabio capello russia coach i was hoping ronaldo\'s injury was more serious so he not_play tomorrow'
positive,'got a jennifer hudson inspired makeup look coming on monday excited for the turn out'
positive,'real test for bayern this weekend against the in form bayer leverkusen a win at home on sunday will go a long way towards a 15 win streak'
negative,'axl rose is trending worldwide just because he sat his butt on a chair to talk on live tv and drink water out of a mug bow down peasants'
negative,'harry redknapp tells espn that rumours he has an interview with blackburn on tuesday are wide of the mark not_chance i am playing golf'
positive,'just landed in las vegas so excited to start canvassing for obama tomorrow with USER g and USER getoutthevote'
positive,'USER i preordered it on thursday friday at midnight the night it came able to pre order love you and frankie x pic twitter com pp1ozzaa'
negative,'justin is nominated for 5 grammy awards thats weird considering that the nominations not_get announced til december'
negative,'man did i spank the monkey to this gal back in my formative years URL'
negative,'as some of you may know we have a fish tank this little guy is named jeff carter sadly i think he\'s dying URL'
positive,'good morning all it looks like being a cold one today dry though 😊'
positive,'rt USER USER one really good thing with twitter is that most people appear to be on the progressive left socia'
negative,'USER i really would enjoy a visit tomorrow'
negative,'if one more commentator references how smart the dook players are i may just turn this mess off overratededucation dook'
positive,'gonna meet the cast of spartacus on the 7th i am too excited'
positive,'eskimos signed swayze waters on jun 24 released him on july 10 cfl'
negative,'abs late last night 11pm pic twitter com hwfctlde'
negative,'is it too much to ask which app is incompatible USER URL'
negative,'USER apple one thing i hater about this mouse the buttery finish so fast am not_happy now macworld USER URL'
negative,'USER please fix siri she not_connect to your network'
negative,'rt USER i better be able to see my rt\'s tomorrow twitter and tell that lil blue ass bird not_URL'
positive,'sweet apple replaced my glass not_thank you USER'
positive,'rt USER yahoo up 4 sale again yrs back microsoft almost bought it now glad it not_this could b deal of the year that do'
negative,'congratulations to braves jason heyward for gold glove honor first of many for the j hey kid'
positive,'this may be a little forward secret country but can you imagine the sex miranda lambert blake URL'
negative,'i sure as hell better be able to restore my calendar events terrible bug apple USER icloud anothericloudfail'
negative,'just found a piece of candy that may have been injected with something why'
negative,'the fact that i have not_plans tomorrow night it\'s my last night in fl for a min'
negative,'can we just haw class cancelled tomorrow cause i really not_not_to go to bca 101 i\'d rather eat worms'
negative,'USER they canceled the frankie date that was supposed to be tomorrow so now everyone is going to the rescheduled show in south bend'
positive,'i wanna go to wah gwaan wednesday\'s tonite'
positive,'not_matter what anyone says ray lewis may be the best defensive player to ever play the game hes got heart and hes got anger'
negative,'anyone else stuck in duped calendar mail battery sucking USER hell icloud and osx lion are a not_'
negative,'dimitrov querrey tsonga and harrison also split with coaches this year they\'re getting like football clubs'
positive,'scott evelyn swanson both work for fema happy to host trick treaters tonight evelyn heads out tomorrow URL'
positive,'awesome USER is moving to vancouver as dev evangelist for microsoft we finally get a local'
positive,'USER USER i like what you did there'
positive,'james harden was nasty tonight not_think he should leave a title caliber team but he\'s about to become elite fearthebeard'
negative,'USER took my siri and made it exclusive to iphone 4s sorude'
positive,'tomorrow i\'m on the air live at 9 05 on wjct radio then on tv taping for good morning jacksonville at 10 30 excitingtimes'
positive,'rt USER android 4 0 ice cream sandwich will now make all other smartphone operating systems look outdated androidbeam wo'
negative,'updating to ios5 with my regular iphone4 just made it slower and messed up USER give me a free 4s and we can call it even thanks'
negative,'ignored again man c v ajax itv tues celtic v barca skys2 wed USER sort it out ya fuds'
negative,'alright guys mtl is asking about havlat not_be too suprised if a trade with the sharks for havlat goes through as mtl'
positive,'enjoy microsoft search idea could let you search like miley URL great'
negative,'god he\'s a daft thing he merlin is not_very bright sometimes she circe apparently sat there washing her paws ignoring him girls'
positive,'adele has won 8 grammys not_get me wrong i like some of her songs but adam\'s voice is better to me he not_won any dgit'
negative,'USER is debunking reports that he consumed 14 hot dogs in one sitting in martinsville speedway press box says it was closer to 6 8'
negative,'iranian general says israel\'s iron dome not_deal with their missiles keep talking like that and we may end up finding out'
positive,'the nice guy at the USER store replaced my phone gratis when i showed him the hairline crack on the screen thanks USER'
positive,'awesome response guys the correct answer is sam gagner and brendan smith all of you will be put into the draw this coming thursday jt'
negative,'google introduce new android tablet called \'ice cream sandwich\' i\'m a singaporean and i\'m very confused'
negative,'USER not_but i have the option of a not_iphone 4s not_sure if i not_one after having 2 duff iphones USER USER USER'
negative,'USER unhappy again with service product quality not_buy USER again'
negative,'the xfactor is back'
negative,'ok hindi keyboard in ios5 is something to cheer about but USER what about support for 20 missing indian languages fail'
negative,'looks like USER did not_appropriately project the resources needed for siri not_very reliable'
positive,'jerzy boy janowicz over murray what is going on in paris we\'ll have a new master\'s 1000 winner not_big 4 past the 3rd round'
positive,'new galaxy nexus os improvements stacks scrolling introduced for widgets for richer not_samsung google android bit ly nejbye'
positive,'USER i smell a 2nd pro bowl for my boy best safety in the league shout out for that solid legal hit thehawk4probowl'
positive,'•take off make up • say a little more on twitter • go to sleep lt 3 like my plan'
negative,'austin rivers needs to get stronger spurs guards muscling him tonight he started and just now scored in 4th hornets'
negative,'lmfao she gone die all the niggas gone be at nca tomorrow'
positive,'it\'s now or never ita now or never that is why he is the best of his kind may not_play for us but hats off to ray lewis 52 thegreatest'
negative,'microsoft adobe lose 13 5bn to piracy report URL'
negative,'it\'s a rumor goin around about how to vote ima look into it and get back to y\'all'
negative,'o johnson commits his 3rd foul he\'s cold off the bench with 3 fouls and a turnover in q4 pacers losing 98 87 4 52 left'
negative,'it took USER about 7 years just to figure out how to properly syncronize an iphone wow ios5'
negative,'why has not_one put a youtube video of todd bertuzzi assaulting steve moore on an ipad while he\'s in the penalty box'
positive,'USER if you happen to come online know that your mccurdians trended jennette on ellen for mccurdian monday'
positive,'USER justin is going tea time with sophia grace and rose tomorrow on the ellen show at 4 on really'
negative,'good job google did anyone get when any of this shit is actually shipping infofail'
negative,'caltrain just not_catch a break mt USER news about 10 30 a m train 425 struck a female on the train tracks south of 16th street'
negative,'rt USER maine rt USER i better be able to see my rt\'s tomorrow twitter and tell that lil blue ass bird not_URL'
negative,'USER ios5 geolocation suburbs with 2 words drops map pins in other states please fix'
positive,'have you picked up your december issue of wdc yet it includes a full in depth review of nots d600 URL'
positive,'v impressed w image composite editor from USER for creating panoramas from individual images URL tx microsoft'
negative,'hey USER do you wanna fix my fucking playlist order you piece of shit'
positive,'facebook power users \'have gone to google and twitter\' telegraph URL who are they socialmedia'
negative,'good article about why USER fucked it all up with lion and their future URL fb'
positive,'4th album out red 20millionswifties 6 grammy awards 10 amas 13 bmi awards reigning entertainer of the year acm 6yearstaylorswift'
positive,'on the bright side tomorrow\'s chocolate day getexcited'
negative,'just watched the galaxynexus not_by google and samsung the only thing keeping me from buying it\'s only on verizon fail'
negative,'URL with friends like billgates and steveballmet at microsoft who needs enemies'
negative,'my godsister better take her ass straight home after school tomorrow nca not_be the place for her to be after school'
negative,'watching good deeds for the 1st time i\'m here all emotional crap smh'
negative,'the lorax is one of the stupidest animated movies i\'ve ever sat through i wasted a nap for this'
positive,'like larry bird in the ole\' 3pt contest tonight at the alfred e smith dinner romney not_1st and absolutely crushed it obamafailed'
negative,'sundays in the sag is like a friday in idaho boring as fuck'
negative,'still not_quite sure how to use this what the not_of it is twitter idontunderstand'
positive,'i must find some sleep long day and weekend ahead of me'
positive,'7thingsaboutmybestfriend she is treating me to cookout tomorrow first thing when i get to jacksonville USER lovinn'
negative,'itunes is USER worst product worse than the newton or the hockey puck mouse it\'s utterly painful to use'
positive,'google\'s icecreamsandwich was revealed i\'m getting an android whenever i get a new phone but i\'m keeping my iphone for now'
positive,'USER congratulations on you celebrating british kid singers sophia grace\'s and rosie\'s 1st anniversary of a visit of your show how'
negative,'kendrick perkins may have the worst goatee in all of sports'
negative,'i am so done with USER and USER \'s profitering and lack of customer service so fucking down with both'
negative,'USER owen1 bulls season tips off wednesday night vs sacramento kings excited is not_the word frustrated is the right one'
negative,'if barack obama cared 4 the people of nj he would lift union ban like george bush did 3days after katrina sandy october failed leadership'
negative,'watching ghost rider spirit of vengeance it\'s much worse when you may have thought fb'
negative,'USER love of my life has returned \' unfortunately heath slater had a rough day at the tanning place URL'
positive,'google lovin it'
negative,'turkey\'s gul and erdogan bicker over double headed not_URL via USER what do you think USER'
positive,'dishonoured is awesome not_quite sure where to rank it journey and walking dead are one and two i think it\'s 4th behind mass effect 3'
negative,'man i\'m sorry for the death of mr mitch lucker may he rest in peace'
negative,'USER why does iphone4 plus ios5 equal half the battery life'
positive,'USER da best yeah hopefully'
negative,'shoutout 4 USER USER'
positive,'been off twitter for a few days as i smashed my iphone but USER were very nice and gave me a new one'
positive,'not_believe the 69 93 redsox not_going to win any postseason awards'
negative,'when microsoft broke the law it played victim now it engages in racketeering calls victims outlaws respect our ip'
negative,'where the heck is the USER source code wtf google'
positive,'USER not_wait for the new series starts on sunday over here in britain redjohn'
negative,'rudd rains on abbott\'s parade kevin rudd may be trying to spoil julia gillard\'s party but yesterday he gate cra URL'
positive,'this not_talking about growing the economy is like billy cundiff explaining to someone how to make a field goal in the 4th quarter'
negative,'i\'m not_gon believe that victor cruz is the real deal until he lines up outside not_slot and not_disappear like he did sunday'
positive,'fabio capello from what i\'ve seen these days i can assure you russia are capable of getting a good result vs portugal tomorrow'
negative,'not_you may not_kick it tribe called quest answering a text from billy cundiff'
positive,'scorcher fest returns to the duke again for a huge day of live music this years record 180 acts sunday 18th URL'
positive,'gas by my house hit 3 39 i\'m going to chapel hill on sat'
positive,'create new folders from within your photo album in ios5 finally thanks USER that\'s been a thorn in my side for a while newfeature'
negative,'i\'ve seen a couple of iphone 4s\'s already but still not_windows phone 7\'s ever microsoft not_so hot'
negative,'USER not_location reminders on ipad2 that was the not_of updating to ios 5'
positive,'heat vs knicks gone be the best series in the 1st round'
negative,'oh and prolly ganna be late to work bc USER has screwed me and my phone has my only alarm on it'
negative,'have to say i think jason taylor may have been robbed by the married duo tonight of blake miranda'
negative,'screw you USER ios 5 i not_download this crap and i\'m tired of trying get this problem figured out about my connection timing out'
positive,'noel gallagher\'s hfb and kopparberg make for a damn near perfect saturday evening it could only be 100 perfect if i was at a noel gig'
positive,'updated live wallpaper virtual buttons that disappear when you are in full screen mode more awesome widgets android google'
positive,'happy valentines day to all my brazilian friends'
positive,'new macbook is too sick USER'
positive,'smashing fifa atm won the capital one cup 1st in the league and in the finals of the f a cup and champions league'
negative,'dear USER you must let me turn off icloud to save bandwidth and not_delete every not_on my ipad that\'s bullshit'
positive,'USER USER is efffing amazing'
negative,'microsoft careers site is giving errors for any thing i search weird'
negative,'USER wtf why can we not_add the newsstand to a folder we are already in your walled garden so please not_remind us of it'
negative,'how jokes is it that edgar davids plays for barnet now and wtf happened in the leeds wednesday game tonight'
positive,'microsoft store here i come to spend my hard earned cash vslive'
positive,'my 100 tweet goes to twitter thanks for providing me with another way of keeping me busy during school'
positive,'USER USER USER you guys just taught google android how to design a not_phone so much metro good job guys'
positive,'not_wait to see USER with my boys USER and USER next friday in athens'
negative,'USER because people are real fucking dicks'
positive,'so proud of USER for the huge upset against maryland time for us to do the same tomorrow night godeacs'
negative,'my dm\'s come in so fucking late damn twitter'
positive,'USER just another reminder of my request for you guys to sing kingdom come on thursday and safe and sound'
positive,'sarah g day pa rin talaga huwow ilang araw na ba'
positive,'aww love you austin rivers and happy to see you get start in 1st nba game but it\'s against my boys lets go spurs spurs nba'
positive,'unbelievable data usage info on ice cream sandwich icecreamsandwich googland google android ics'
negative,'stop that my dude USER dook football even the sun shines on a dog\'s a some days unc'
positive,'USER thnx not_twitter pretty damn amazing hope yr enjoying it fast like you and i'
positive,'oh my con ed automated is saying 8 more days for my area not_to the way'
negative,'USER “USER apple has pushed back maps turn by turn navigation launch to november for australia URL'
positive,'register now for your galaxy nexus URL android google'
negative,'my universe definitely expanded while studying for physics USER USER pic twitter com 1pwtb6yp'
negative,'sunday is turning out to be the day when i play temple run social life is a joke only forever alone lvl 100000000'
positive,'valentine\'s day by linkin park may not_be the newest song but it\'s one of the best'
negative,'why every time twitter email me saying we found pple you may know its a bunch of niggas where the hoes at USER'
positive,'lunch today 19 00 eating it at microsoft while attending vslive priceless'
positive,'happy halloween starting this wicked wednesday off listening to pink floyd and leonard cohen get to take my boys out tonight yay'
positive,'love the microsoft campus love the feeling of the mixer building thanks vslive bringing the conference here'
negative,'first murray is out for the dallas cowboys now felix may be questionable for the atlanta game not_looking good for the running backs'
positive,'goodnight big day tomorrow i\'m at the school to 3 00 argentina time because i stay to the mallin tomorrow i\'ll tell you what is that'
positive,'in terms of unified communications giants really surprised to see how underrated microsoft is'
negative,'filmquotefriday you were the worst fucking deal i ever made johnny blaze ghost rider spirit of vengeance on 3d blu ray and dvd monday'
negative,'so my mentions not_work and my tl not_be wanting to update is twitter moving servers or doing maintenance'
positive,'it\'s midnight on the east coast which means its USER birthday happy 20th birthday nick j 333'
negative,'1st impressions of ios5 disappointed w upgrade restore lot of apps folders missing USER do how much time not_in2 orging it fail'
negative,'what i that sucks hello USER rt USER aaron interesting note droid razr\'s battery not_removable'
negative,'talking about act\'s sat\'s deciding where i not_to go to college applying to colleges and everything about college stresses me out'
positive,'oilersmobile july 20 sam gagner URL USER nice to have you there for at least another year'
positive,'nots khamenei us administration is the most hated not_the entire world URL'
negative,'USER USER USER lets\'s wait and see if it interests ppl meego does not_one likes microsoft we are just forced fed wps'
negative,'okay if you go to elon university and do not_go to the rip chords concert saturday you\'re sinning'
negative,'i miss sarah g live last sunday will watch it later'
negative,'he may be a cheap shot scumbag bit i fuck with todd bertuzzi'
positive,'USER movie day and some of grammy\'s hot chocolate tomorrow pleaseohplease'
negative,'it needs to storm february 9th so endymion can get canceled and all the parades would then start at 7am sunday mardigras nola'
positive,'i have tkts to see plan b next feb he has already announced his support acts labrinth and rudimental this news has made me tres happy'
positive,'USER u r a 5 star to the hog fans va3 u got props from the coach wednesday night at the signing day not_in the ville wps'
positive,'had a wonderful workshop on thursday at sag office with carol nadell of selective casting she is such a URL'
positive,'probably the best icecreamsandwich yet samsung and google\'s not_live blog by USER why not_i switched to android again'
negative,'careless world tour hit up 8 places in cali haha the fuck yoo'
positive,'tomorrow the biggest name in music not_is on the show and not_it\'s not_ricky martin who is it click URL'
positive,'USER USER rivera i\'m an ios user but the ics is awesome great job google'
negative,'USER rt USER and again mobileme is down issues when syncing accessing mail is this a good premise for icloud USER'
positive,'i fancy an ice cream sandwich google android wonder it will works on my htc desire'
negative,'i can not_change yesterday i can only make the most to day and look with hope toward tomorrow anonymous'
negative,'who the hell uses twitter on a tv man panasonic epicfail'
positive,'thanks dave great show tonight sorry craig i\'ve got to get to bed i\'ll catch you tomorrow USER show david letterman'
negative,'installing net framework this might take very many years come back when your unborn child is in college microsoft'
negative,'microsoft freezes some xbox accounts after hack reports URL via USER'
negative,'shit shit shit ios5 update ate all my apps data and media just like USER said it would this is going to take some time to rebuild'
positive,'the best thing about a thursday night is definitely celebrity juice hilarious'
positive,'amazing concert tonight with jim white and the tcu jazz ensemble faculty jazz combo not_miss tomorrow night URL'
positive,'another great james stewart story in today\'s ny times about importance of architecture in USER retail success URL'
negative,'so much garbage twitter'
negative,'USER ios 5 has been nothing but a pain in the ass not_room for my music or photos or apps can i undo this garbage'
positive,'not_bad USER sells over 4 million iphones in debut weekend bloomberg URL smartphone sm rt USER'
positive,'oh yay my mom just told me that my grammy is coming tomorrow woot woot loveher'
negative,'niggas boutta be droppin like flies down georgetown tomorrow you not_catchh me there'
positive,'my heart is gold my twat is glass c\'mon baby not_ya see yes a glass twat better known as a womb with a view d lol'
negative,'USER just now seeing none of my microsoft office programs work anymore after lion upgrade why'
positive,'i love asia she\'s the first friend i made down here in 7th grade'
negative,'comparing USER live with USER apps and USER icloud i do not_see icloud leading the crowd do you agree'
positive,'USER liam payne hello \'re very great hope that soon may come to argentina xx really admire you if you can follow me'
positive,'i comeposed my first twat on september 15th so technically iv had a twitter for a long time then forgot about it good to be back'
positive,'gotta go see flight tomorrow denzel is the greatest actor ever'
negative,'1 rt USER newton USER please fix siri she not_connect to your network'
negative,'bear with me for the power crisis jayalalithaa chief minister jayalalithaa on wednesday asked the people of tamil URL'
negative,'rick stein saturday kitchen quote fishing is by far the worlds most dangerous job haha thinkaboutitnobhead'
negative,'realized that i\'ve just not_halloween super bowl sunday and my last two birthdays either in the library or in a computer lab'
positive,'interesting bookcase rt USER google releases an infinite digital bookcase URL by USER'
positive,'loving the new ipod update USER'
negative,'which planet is he living on microsoft ceo fail palmface URL'
negative,'they tried to pull a fast one and say today is margarita day but that is false we may be drinking margaritas but it is not_margarita day'
negative,'dear USER how not_handy thoughtful smart that after iphone ios5 update you\'re apps not_work anymore none gr mbl'
positive,'wish fifa would make league results and tables a bit more realistic man utd in relegation zone after 15 games and aston villa in 2nd'
negative,'my dell comp on shitty microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started appledomination'
positive,'wow microsoft tech turns your body into a touchscreen URL via USER'
negative,'interesting read how apple eclipsed microsoft URL via USER cc USER'
negative,'i watched paranormal activity last night and tonight i have to stay in the house by myself fucking not_'
positive,'kasabian fast fuse just came on shuffle on my ipod definitely showing my not_for USER on tuesday'
negative,'patrick\'s suit '
positive,'i not_some of these google toys'
positive,'new galaxy nexus video looks awesome nexus samsung google android bit ly nejbye'
negative,'USER pls launch siri on iphone4 disappointed after spending hours for upgrading to ios5'
positive,'incredible pass from vick to kyle williams williams out jumps carr in the end zone 21 0 in 2nd'
negative,'motochat a1 live in ne scotland winter riding would require hand full of nails thru the tyres not_ride season nov mar 0'
positive,'USER yeah it shows glad you have twitter'
negative,'USER hey ツ'
positive,'saeed nowplaying bep ricky martin and kt tunstall great songs to get you through your sunday hate the rain URL'
positive,'google android 4 0 out available with samsung nexus'
positive,'USER one of the girls from USER is traveling to the game from germany tomorrow help make her trip worthwhile'
positive,'in my tl guys talks about afc vs mufc i know guys u not_wait till saturday d epl 33'
negative,'USER ah yeah should be an option hopefully USER figures that out thx'
negative,'did all my homework that\'s due in for later this week instead of the homework that\'s due for monday and tuesday twat'
positive,'happy valentines day o o say what is it feb 14th already'
negative,'thanks to USER my new imac is a brick i not_re install lion and i not_purchase it because it was installed by the former owner'
positive,'google ice cream sandwich sounds yummy what do you think URL google android ice cream sandwich'
positive,'i love ice cream sandwich android google samsung'
negative,'never purchasing another item from USER'
positive,'just cus it\'s friday here are 62 reasons why bill murray is awesome URL'
negative,'after i not_know how many years you still not_copy a microsoft word not_headings to not_justsaying'
negative,'our left side is the weakness 1st game for young after injury and evra well evra is evra'
negative,'i had a nightmare last night where i missed the 2nd rd of my fantasybasketball draft and they autodrafted me jr smith truestory lol'
positive,'making the switch from USER to USER iphone iphone4s smartphone stevejobs USER store URL'
negative,'need USER help installing new ios on iphone4 and am stuck on the find my iphone screen i keep clicking next but it not_work'
positive,'ice cream sandwich to stop carriers bullying smartphone users google android URL'
negative,'i hate twitter'
positive,'ics looks awesome please let me have it on my phone android google motorola'
negative,'not_sure what im going to be for halloween yet sun shine is just too obvious larry bird is the not_runner as of right now'
positive,'obama remains at 80 to win in today\'s 538 forecast 80 8 if you like decimal places URL'
positive,'rt USER literally had my mind blown away just now google samsung'
positive,'apple ceo apologizes for error ridden new map app apple ceo tim cook apologized friday for the company 039 s erro URL'
positive,'USER you made it too easy for me to switch to USER iphone see ya'
negative,'on october 25 2011 i told taylor swift i not_listen to her until she wrote about something else one year later and here we are still'
negative,'i would be so happy that its a late start tomorrow but nooooooooo i have to go to catch up day because i failed my fcking french test'
positive,'i wanna celebrate halloween'
positive,'USER safari reader owns the worldwide web'
positive,'so apparently tomorrow is national kissing day i\'m gonna eat an entire bag of hershey kisses and call it a day'
positive,'i\'m excited for riri\'s 7th studio album unapologetic see the album cover pic twitter com 75swc2pd'
positive,'USER getting my xbox back tomorrow honestly not_wait my friends wants a competitive 3v3 see if cole is up for it man'
negative,'playing jacinto on gears3 on guardian fer the 1st time nd its raining wth'
positive,'thank you USER for making my ipad 2 feel like new again with your new ios 5'
negative,'the prediction machine loves kc 8 5 tonight kermit has fucked me every thursday not_w sd so i\'m gonna lose cuz that\'s how it works'
positive,'guess which star is the 5th most greatest women in the world and won many grammy awards and is a singer'
positive,'come out and support recapo tomorrow at silentnight on 113th and king dr from 4 8 30pm be the change you not_to see'
negative,'the candle i have for mitch in my room has been burning for almost 3 hours i not_fall asleep until it goes out'
positive,'twitter twitter'
negative,'i not_understand y USER mail can work seamlessly in all browsers in all platforms and microsoft exchg sucks n says you need ie6'
positive,'still time to order your halloween treats deadline 2pm cst today with overnight shipping to arrive tomorrow URL'
negative,'my halo4 copy was despatched today that just screams an early delivery fingerscrossed'
negative,'i wonder if i tweet bill gates he\'ll fix my laptop'
positive,'with the new google android 4 0 ice cream sandwich you can take panorama picture right out of the box sweet'
positive,'i\'ve just been invited to speak at the world economic forum in davos USER this january thrilled and honored URL'
positive,'amazing new USER ios 5 feature URL'
positive,'afterwork social USER s king dr from 4 9 saturday steppin food drinks 5 days work and sixth day for relaxation'
positive,'USER it is ♥'
negative,'now i kinda regret not_going to bolder on friday fuckme'
positive,'now y\'all know all that halloween candy is gonna be on clearance tomorrow you can save it for valentine\'s day'
negative,'kerrang are currently working on our 2013 calendar what bands do you not_in it and on what months tell me'
positive,'henry winter calling tonight\'s game a defining not_in nots england career yawn'
negative,'gonna dump one of my gmail accounts not_only do i get tons of spam i get tons of false positives not_cool google'
positive,'yes us tonight blogger19 brizofw tk you USER for another fab not_more presents too i need an extra suitcase pic twitter com ijwnmjrv'
positive,'USER thank you for the follow interesting book you have in amazon think i may check it out'
negative,'i know a few others having same issue rt USER 9 now on my second full charge of the day pissed USER'
positive,'i\'m most excited about android beam face detection unlock for android ics androidbeam google icecreamsandwich'
negative,'out castle sun and staying there until tues mother said it not_safe up dere in that new york wit sandy all thru dere fvck you sandy'
negative,'USER next saturday i should be back in the city oh shit well yea he\'ll still be here u get the room w the 74\'\' hd tv lol'
positive,'success saturday having a great time at the 4th annual girlfriend group celebration USER wood USER cofield USER maddox'
negative,'this is the first time someone has offered to watch the notebook with me so i not_watch it alone for the 5th time too bad it was my mom'
negative,'another nca football coach needs lessons in pr 101 1 not_make matters worse by trying to intimidate the media URL'
negative,'hey USER why not_i share a reminder list from my iphone also why not_i login to the icloud webpage to modify sharing from my phone'
positive,'apple ceo apologizes for error ridden new map app video apple ceo tim cook apologized friday for the company URL'
positive,'worst fucking night of my life fuckhalloween'
positive,'was thinking of harry redknapp for the USER job for the past few days now would be an absolute coup c\'mon shebby'
positive,'USER you realize mizzou made t shirts celebrating their win over kentucky they should commemorate their 8th place finish on the back'
negative,'USER why not_sony promote 1st party games ac3 commercials are on tv all the time and not_one not_URL'
negative,'just bought my 1st heineken beer in las vegas ps i\'ve lived here for 5 yrs what took me so long pic twitter com wxvobdek'
positive,'iphone 4s almost had me almost ice cream sandwich ftw URL android google'
positive,'gone for a run beautiful morning man do i love ios 5 USER iphone'
positive,'hahahaha spanish people and nadal\'s box all smiling after the break in the 5th set hahahahahaha rewatchingaofinal'
negative,'if price fights either klitschko they\'ll definitely not_not_him wearing 10 ouncers may as well be bare knuckle price'
positive,'okay so today is tatum tuesday retweet if you like channing tatum'
negative,'disappointing visual merchandising USER simple but lacks elegance and sequence not_even tell us about siri URL'
positive,'dook tomorrow and on the 27th the game we\'ve all been waiting for nc state URL'
negative,'lin picks up a loose ball and just trucks stuckey unfortunately that\'s not_allowed to bench with 4th foul as pistons reclaim lead 67 65'
negative,'twitter not_showing my not_mentions or my tweets retweeted ughh'
positive,'like if you\'re proactive about your health not_miss this sunday\'s live google hangout about genetic URL'
negative,'march 3rd 2010 do you think kevin rudd is superficial yes 85 3 6513 votes not_14 7 1122 votes rudd being revealed as a failure auspol'
positive,'rt USER raise your hand if you now not_an android4 icecreamsandwich powered galaxynexus phone google samsung'
negative,'USER wish i could pick month day and year when setting a new calendar item on my iphone why not_the new ios fixed this yet'
negative,'twitter got me all messed up everytime i compose a text msg i get stressed i only have 140 caracteres all dis networkin is gettin confusin'
positive,'USER n i hope u not_tweetn me live from alaska'
positive,'USER immad google always thinking ahead'
negative,'USER yeah except that when you ask for a receipt it takes them 30 minutes to figure out where it printed out fix that USER'
negative,'USER 319 to repair my ipad 2 apple you\'ve lost me and my 700 a year android here i come'
negative,'USER why not_you applied and yeah goin to enroll tomorrow xxx'
negative,'time to play a game called wait at the USER store forever because the tourists are taking forever with their genius appointments'
negative,'in 27 hours i know if im gonna see the boys live on may 1st omgg im sooo scared for tomorrow'
positive,'feels like super bowl sunday waiting for the big tnf game tonight what\'s everyone doing for kc v sd not_'
negative,'niggas is having 7th grade fights on here you in high school i not_even deal'
